Objeto;Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;;2;124,0;3,265986323710904;2,0;.\augmentedDataset\log_transform;0252.png
;;1;76,5;3,651483716701108;2,10818510677892;.\augmentedDataset\log_transform;0254.png
;;2;34,0;12,966434537202442;2,003901123751697;.\augmentedDataset\log_transform;0254.png
;;0;2346,5;6,093239121707946;2,66358015233445;.\augmentedDataset\log_transform;0256.png
;;1;20,5;8,918807502761423;1,946331436836977;.\augmentedDataset\log_transform;0256.png
;;2;18,5;6,161348526460172;2,931439900636312;.\augmentedDataset\log_transform;0256.png
;;2;32,0;11,640305844651898;4,034275184430022;.\augmentedDataset\log_transform;0257.png
;;1;15,5;4,34169545110285;1,27658944452507;.\augmentedDataset\log_transform;0258.png
;;1;15,0;9,323249705691245;5,460241068251986;.\augmentedDataset\log_transform;0265.png
;;2;14,0;7,223290008103926;2,670346068488621;.\augmentedDataset\log_transform;0265.png
;;0;3918,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0267.png
;;1;860,5;3,335641688875783;2,057545752452159;.\augmentedDataset\log_transform;0267.png
;;2;69,5;3,055050463303893;2,666666666666666;.\augmentedDataset\log_transform;0267.png
;;2;131,0;10,750524736496926;2,184467189571268;.\augmentedDataset\log_transform;0270.png
;;0;127,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0277.png
;;1;70,5;7,543889200174339;1,767142774857949;.\augmentedDataset\log_transform;0277.png
;;0;431,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0283.png
;;0;2933,5;5,545131758410893;1,302289609229592;.\augmentedDataset\log_transform;0284.png
;;1;27,0;7,000091071529563;1,904422265109768;.\augmentedDataset\log_transform;0289.png
;;2;24,0;9,07715348004165;5,948145309990492;.\augmentedDataset\log_transform;0289.png
;;0;3117,0;4,976979969245306;1,79712837207891;.\augmentedDataset\log_transform;0296.png
;;2;47,0;7,688282748733622;3,002457796534271;.\augmentedDataset\log_transform;0305.png
;;0;63,5;4,507893913753563;2,104493398028036;.\augmentedDataset\log_transform;0310.png
;;1;2,0;6,331939252313137;1,833939865010015;.\augmentedDataset\log_transform;0310.png
;;0;201,0;5,274258481434536;1,946056459258261;.\augmentedDataset\log_transform;0314.png
;;2;181,5;5,870813440564778;3,716230099856639;.\augmentedDataset\log_transform;0316.png
;;1;590,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0317.png
;;2;196,5;4,477016006518517;2,876860733052088;.\augmentedDataset\log_transform;0317.png
;;0;79,0;11,439519847534685;3,310798341466908;.\augmentedDataset\log_transform;0325.png
;;1;60,0;9,408988438681034;3,898991736432209;.\augmentedDataset\log_transform;0325.png
;;0;300,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0326.png
;;1;91,5;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0326.png
;;0;653,5;10,986838693671382;4,139751053451332;.\augmentedDataset\log_transform;0331.png
;;0;632,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0337.png
;;1;73,5;3,703280399090206;2,138089935299395;.\augmentedDataset\log_transform;0337.png
;;2;33,5;11,79805241814867;5,195306953116825;.\augmentedDataset\log_transform;0337.png
;;0;588,0;2,0;2,0;.\augmentedDataset\log_transform;0347.png
;;0;694,5;21,953915169559096;1,767569167273717;.\augmentedDataset\log_transform;0352.png
;;1;5,0;11,233009204862505;2,951463463536027;.\augmentedDataset\log_transform;0352.png
;;0;729,5;43,7942324124635;13,05884187907284;.\augmentedDataset\log_transform;0359.png
;;0;114,5;5,23606797749979;0,76393202250021;.\augmentedDataset\log_transform;0365.png
;;1;4,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0365.png
;;2;10,5;6,189319747495444;1,477199032503834;.\augmentedDataset\log_transform;0389.png
;;1;25,0;18,679254687775675;1,682095214073939;.\augmentedDataset\log_transform;0390.png
;;2;2,5;4,82842712474619;0,82842712474619;.\augmentedDataset\log_transform;0390.png
;;0;214,5;4,603066923192716;2,758944526555245;.\augmentedDataset\log_transform;0414.png
;;1;15,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0414.png
;;1;40,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0420.png
;;2;15,5;4,854444919780395;2,858303992038103;.\augmentedDataset\log_transform;0433.png
;;0;22,5;10,411929587691588;3,575022084273776;.\augmentedDataset\log_transform;0435.png
;;2;8,0;10,311781978902443;3,358067878290148;.\augmentedDataset\log_transform;0435.png
;;0;350,0;11,51424598557488;1,952754591540842;.\augmentedDataset\log_transform;0440.png
;;2;119,5;5,912061511085713;1,221463521184062;.\augmentedDataset\log_transform;0440.png
;;2;1,0;8,285871330241328;2,422556654266162;.\augmentedDataset\log_transform;0451.png
;;1;3,0;12,601802208656018;3,821824930552769;.\augmentedDataset\log_transform;0467.png
;;0;288,0;6,867632823439616;1,616600501111078;.\augmentedDataset\log_transform;0470.png
;;1;35,0;9,122184729413297;3,342848284225259;.\augmentedDataset\log_transform;0470.png
;;0;30,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0472.png
;;1;96,0;8,068719751206077;2,902865097455927;.\augmentedDataset\log_transform;0488.png
;;2;71,0;2,0;2,0;.\augmentedDataset\log_transform;0488.png
;;1;666,5;5,951730217260479;3,690301822248649;.\augmentedDataset\log_transform;0537.png
;;2;79,5;4,34169545110285;1,27658944452507;.\augmentedDataset\log_transform;0538.png
;;2;4,5;7,574909623553154;4,315176032910109;.\augmentedDataset\mean_img;0008.png
;;2;75,0;5,274258481434536;1,946056459258261;.\augmentedDataset\mean_img;0064.png
;;1;3946,5;7,032392583932261;4,11407581781264;.\augmentedDataset\mean_img;0090.png
;;1;47,0;3,126943839882286;2,309401076758503;.\augmentedDataset\mean_img;0100.png
;;1;2324,5;7,490074383986626;4,568479828626759;.\augmentedDataset\mean_img;0106.png
;;0;145,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0118.png
;;1;79,0;13,554868862372006;1,726725081364687;.\augmentedDataset\mean_img;0118.png
;;1;10,5;5,321869122843981;1,782612980800892;.\augmentedDataset\mean_img;0120.png
;;0;39,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0262.png
;;1;8,5;3,677088528342677;0,837402040213009;.\augmentedDataset\mean_img;0262.png
;;1;0,5;4,34169545110285;1,27658944452507;.\augmentedDataset\mean_img;0270.png
;;0;8,5;2,529822128134704;2,529822128134704;.\augmentedDataset\mean_img;0283.png
;;2;1,5;8,958892953677347;2,356137906294479;.\augmentedDataset\mean_img;0283.png
;;0;637,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0314.png
;;0;426,5;14,279141284827473;4,321109935657603;.\augmentedDataset\mean_img;0390.png
;;0;260,5;7,38808037443981;2,882533945130768;.\augmentedDataset\mean_img;0415.png
;;0;171,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0445.png
;;0;37,5;4,507893913753563;2,104493398028036;.\augmentedDataset\mean_img;0450.png
;;1;2797,5;5,615082042035463;2,66128238057233;.\augmentedDataset\mean_img;0451.png
;;0;12,0;12,415317407756731;2,414977409185204;.\augmentedDataset\mean_img;0458.png
;;1;9,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0458.png
;;0;111,5;2,0;2,0;.\augmentedDataset\mean_img;0470.png
;;0;15,5;6,586417573021535;1,685623260404093;.\augmentedDataset\mean_img;0472.png
;;1;256,0;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0488.png
;;0;327,0;10,3886233319535;4,017330939154566;.\augmentedDataset\mean_img;0514.png
;;1;274,0;13,432638417155232;3,054665881564885;.\augmentedDataset\mean_img;0514.png
;;2;222,0;5,186475084170881;2,429089582801476;.\augmentedDataset\mean_img;0537.png
;;2;127,0;7,118052168020874;1,972026594366538;.\augmentedDataset\mean_img;0538.png
;;2;254,0;4,993927366567251;1,772659614960501;.\augmentedDataset\mean_img;0560.png
;;0;125,0;8,52416753016309;2,852817540207095;.\augmentedDataset\mean_img;0584.png
;;2;93,0;5,366563145999495;2,190890230020665;.\augmentedDataset\mean_img;0584.png
