Objeto;Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;;2;919,00;10,225052569485968;4,212585643748942;.\augmentedDataset\laplacian_img;0020.png
;;0;7875,50;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0021.png
;;1;7498,50;8,493727735702040;1,921802238952664;.\augmentedDataset\laplacian_img;0021.png
;;2;4055,50;10,169790878082859;3,084310562104707;.\augmentedDataset\laplacian_img;0021.png
;;0;9673,00;10,767017665544666;3,079201435678004;.\augmentedDataset\laplacian_img;0022.png
;;1;8871,50;5,274258481434536;1,946056459258261;.\augmentedDataset\laplacian_img;0022.png
;;2;2151,50;6,831300510639732;0,000000000000000;.\augmentedDataset\laplacian_img;0022.png
;;0;21550,00;6,837204843614241;1,850802375357997;.\augmentedDataset\laplacian_img;0023.png
;;1;9930,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0023.png
;;2;2630,00;13,974085325061329;2,158430824795239;.\augmentedDataset\laplacian_img;0023.png
;;0;9318,50;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0024.png
;;1;9099,00;5,656854249492381;0,000000000000000;.\augmentedDataset\laplacian_img;0024.png
;;2;6472,50;5,662493079343036;2,875331819658002;.\augmentedDataset\laplacian_img;0024.png
;;0;8674,50;5,529681747206153;2,539175685738357;.\augmentedDataset\laplacian_img;0025.png
;;1;3972,00;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0025.png
;;2;3500,50;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0025.png
;;0;9318,00;5,971098560847527;1,859325976733425;.\augmentedDataset\laplacian_img;0026.png
;;1;9255,50;9,850849153622066;1,985817190609744;.\augmentedDataset\laplacian_img;0026.png
;;2;4303,00;7,344978793975445;4,031288443667983;.\augmentedDataset\laplacian_img;0026.png
;;0;26215,00;7,503608953854994;2,560873852779435;.\augmentedDataset\laplacian_img;0027.png
;;1;9627,00;9,361604729916602;3,144540452686357;.\augmentedDataset\laplacian_img;0027.png
;;2;8778,00;8,637108320571313;2,518240721080105;.\augmentedDataset\laplacian_img;0027.png
;;0;9093,00;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0028.png
;;1;4747,00;2,828427124746190;1,732050807568877;.\augmentedDataset\laplacian_img;0028.png
;;2;1128,50;4,000000000000000;1,632993161855452;.\augmentedDataset\laplacian_img;0028.png
;;0;6835,00;4,898979485566356;1,936491673103709;.\augmentedDataset\laplacian_img;0029.png
;;1;2607,00;7,440678264404850;4,049644499839547;.\augmentedDataset\laplacian_img;0029.png
;;2;664,50;22,891163285420962;3,817480299476279;.\augmentedDataset\laplacian_img;0029.png
;;0;10144,00;4,743365517193277;1,349252967497850;.\augmentedDataset\laplacian_img;0030.png
;;1;6187,00;3,126943839882286;2,309401076758503;.\augmentedDataset\laplacian_img;0030.png
;;2;1881,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0030.png
;;0;10376,00;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0031.png
;;1;9578,00;10,437578658311507;2,891800011604486;.\augmentedDataset\laplacian_img;0031.png
;;2;7497,50;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0031.png
;;0;10776,00;5,537749241945384;2,748737083745107;.\augmentedDataset\laplacian_img;0032.png
;;1;9402,00;8,310410109763589;3,997134449519950;.\augmentedDataset\laplacian_img;0032.png
;;2;6315,50;3,265986323710904;2,000000000000000;.\augmentedDataset\laplacian_img;0032.png
;;0;10075,00;5,656854249492381;2,000000000000000;.\augmentedDataset\laplacian_img;0033.png
;;1;9746,00;4,093338188813542;1,563516060678838;.\augmentedDataset\laplacian_img;0033.png
;;2;4768,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0033.png
;;0;10179,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0034.png
;;1;9655,00;9,805281979429113;8,265031090848451;.\augmentedDataset\laplacian_img;0034.png
;;2;2597,00;4,618802153517006;2,351778943168525;.\augmentedDataset\laplacian_img;0034.png
;;0;7097,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0035.png
;;1;3771,00;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0035.png
;;2;3706,00;10,609603073264678;3,098309640396304;.\augmentedDataset\laplacian_img;0035.png
;;0;9522,00;5,656854249492381;0,000000000000000;.\augmentedDataset\laplacian_img;0036.png
;;1;4949,50;15,071912701204029;9,930862400927269;.\augmentedDataset\laplacian_img;0036.png
;;2;4234,00;5,076757022710609;2,331612033672926;.\augmentedDataset\laplacian_img;0036.png
;;0;9955,00;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0037.png
;;1;7240,50;7,989202370562510;2,694281104953561;.\augmentedDataset\laplacian_img;0037.png
;;2;3971,50;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0037.png
;;0;10017,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0038.png
;;1;8084,50;6,052283110938236;1,695889732428958;.\augmentedDataset\laplacian_img;0038.png
;;2;5158,00;10,353616748416949;9,114538363296985;.\augmentedDataset\laplacian_img;0038.png
;;0;10647,50;9,343981913884472;3,449065256317756;.\augmentedDataset\laplacian_img;0039.png
;;1;10100,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0039.png
;;2;2575,00;2,828427124746190;1,732050807568877;.\augmentedDataset\laplacian_img;0039.png
;;0;20046,50;9,729679679550950;3,197221015541814;.\augmentedDataset\laplacian_img;0040.png
;;1;12904,50;10,292251726844787;3,010773055422888;.\augmentedDataset\laplacian_img;0040.png
;;2;11117,50;6,000000000000000;1,959591794226542;.\augmentedDataset\laplacian_img;0040.png
;;0;22203,50;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0041.png
;;1;5489,50;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0041.png
;;2;4668,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0041.png
;;0;10128,50;5,672452304781605;1,560618386389525;.\augmentedDataset\laplacian_img;0042.png
;;1;6291,00;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0042.png
;;2;6019,00;9,545133898541067;2,211429143997658;.\augmentedDataset\laplacian_img;0042.png
;;0;13567,00;6,297479166838105;3,906682911134912;.\augmentedDataset\laplacian_img;0043.png
;;1;11505,00;4,341695451102850;1,276589444525070;.\augmentedDataset\laplacian_img;0043.png
;;2;5895,50;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0043.png
;;0;10386,50;8,134559966799833;2,107410506877265;.\augmentedDataset\laplacian_img;0044.png
;;1;9750,00;9,672669526706271;1,977081683246784;.\augmentedDataset\laplacian_img;0044.png
;;2;8372,00;4,093338188813542;1,563516060678838;.\augmentedDataset\laplacian_img;0044.png
;;0;9600,50;3,677088528342677;0,837402040213009;.\augmentedDataset\laplacian_img;0045.png
;;1;7667,50;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0045.png
;;2;1387,50;7,017298793846583;2,646207776623553;.\augmentedDataset\laplacian_img;0045.png
;;0;10085,50;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0046.png
;;1;9237,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0046.png
;;2;8475,00;2,828427124746190;0,000000000000000;.\augmentedDataset\laplacian_img;0046.png
;;0;9923,50;8,163967592498562;2,953748998922087;.\augmentedDataset\laplacian_img;0047.png
;;1;8010,50;16,229798779979230;2,555662211475211;.\augmentedDataset\laplacian_img;0047.png
;;2;4928,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0047.png
;;0;9951,00;5,321869122843981;1,782612980800892;.\augmentedDataset\laplacian_img;0048.png
;;1;8864,50;8,880938766732221;2,551792050880219;.\augmentedDataset\laplacian_img;0048.png
;;2;3403,50;11,471759636827580;2,940347669086163;.\augmentedDataset\laplacian_img;0048.png
;;0;9960,00;23,184664615257137;3,534505590546030;.\augmentedDataset\laplacian_img;0049.png
;;1;8381,00;4,363338213437162;1,655009792399060;.\augmentedDataset\laplacian_img;0049.png
;;2;3901,00;8,163824306746362;2,979180826158172;.\augmentedDataset\laplacian_img;0049.png
;;0;9968,00;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0050.png
;;1;8065,00;3,464101615137754;1,414213562373095;.\augmentedDataset\laplacian_img;0050.png
;;2;2481,00;24,862559952341517;2,992602438145390;.\augmentedDataset\laplacian_img;0050.png
;;0;14864,00;6,586417573021535;1,685623260404093;.\augmentedDataset\laplacian_img;0051.png
;;1;11209,50;14,323107753921322;5,507139390787102;.\augmentedDataset\laplacian_img;0051.png
;;2;11006,50;10,655522311688287;6,838117011657019;.\augmentedDataset\laplacian_img;0051.png
;;0;10991,00;18,947258410146681;5,709358163572529;.\augmentedDataset\laplacian_img;0052.png
;;1;10331,50;4,472135954999580;2,000000000000000;.\augmentedDataset\laplacian_img;0052.png
;;2;7259,50;9,140710667579818;3,642335581957340;.\augmentedDataset\laplacian_img;0052.png
;;0;9980,00;9,379642722350001;1,760461722955017;.\augmentedDataset\laplacian_img;0053.png
;;1;8087,00;7,406234318634390;1,895293555607324;.\augmentedDataset\laplacian_img;0053.png
;;2;3740,00;9,081093996401986;3,011797123173543;.\augmentedDataset\laplacian_img;0053.png
;;0;11192,00;12,846298506592710;2,916029307879444;.\augmentedDataset\laplacian_img;0054.png
;;1;10975,50;28,944482206384290;9,033886174674498;.\augmentedDataset\laplacian_img;0054.png
;;2;9190,50;6,831300510639732;3,771236166328253;.\augmentedDataset\laplacian_img;0054.png
;;0;9844,50;8,352497265520480;3,170864792731046;.\augmentedDataset\laplacian_img;0055.png
;;1;4125,00;3,829708431025352;1,885618083164127;.\augmentedDataset\laplacian_img;0055.png
;;2;3220,50;8,493727735702040;1,921802238952664;.\augmentedDataset\laplacian_img;0055.png
;;0;9645,00;3,677088528342677;0,837402040213009;.\augmentedDataset\laplacian_img;0056.png
;;1;4466,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0056.png
;;2;1301,50;9,168074225847828;4,135014199127549;.\augmentedDataset\laplacian_img;0056.png
;;0;9576,50;4,898979485566356;1,936491673103709;.\augmentedDataset\laplacian_img;0057.png
;;1;4418,00;6,468355765954826;2,247056424286635;.\augmentedDataset\laplacian_img;0057.png
;;2;898,00;3,265986323710904;0,000000000000000;.\augmentedDataset\laplacian_img;0057.png
;;0;10070,00;6,343898075098332;1,853363756191339;.\augmentedDataset\laplacian_img;0058.png
;;1;4394,00;12,747976991126036;10,058166586503972;.\augmentedDataset\laplacian_img;0058.png
;;2;2422,00;3,265986323710904;2,000000000000000;.\augmentedDataset\laplacian_img;0058.png
;;0;9924,50;11,972420096839510;2,696799449852968;.\augmentedDataset\laplacian_img;0059.png
;;1;5285,50;9,264901372457528;3,052002891751938;.\augmentedDataset\laplacian_img;0059.png
;;2;4772,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0059.png
;;0;20102,50;9,261500668311184;1,700374087528435;.\augmentedDataset\laplacian_img;0060.png
;;1;12099,00;9,647424208201665;5,246507943650403;.\augmentedDataset\laplacian_img;0060.png
;;2;2990,50;5,215361924162119;2,529822128134703;.\augmentedDataset\laplacian_img;0060.png
;;0;12710,50;5,954895063868443;3,058684571662709;.\augmentedDataset\laplacian_img;0061.png
;;1;12527,50;4,242640687119285;2,449489742783178;.\augmentedDataset\laplacian_img;0061.png
;;2;5131,00;5,274258481434536;1,946056459258261;.\augmentedDataset\laplacian_img;0061.png
;;0;10127,00;3,464101615137754;1,414213562373095;.\augmentedDataset\laplacian_img;0062.png
;;1;6127,50;14,118095186229986;3,331467013428707;.\augmentedDataset\laplacian_img;0062.png
;;2;5882,00;3,265986323710904;0,000000000000000;.\augmentedDataset\laplacian_img;0062.png
;;0;10045,00;10,823405037888401;3,925371405067553;.\augmentedDataset\laplacian_img;0063.png
;;1;4979,00;8,219287465165491;3,243518316680573;.\augmentedDataset\laplacian_img;0063.png
;;2;4278,50;17,740386331883041;3,478824831362184;.\augmentedDataset\laplacian_img;0063.png
;;0;21315,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0064.png
;;1;14231,50;4,000000000000000;2,213133340689953;.\augmentedDataset\laplacian_img;0064.png
;;2;3317,00;2,000000000000000;2,000000000000000;.\augmentedDataset\laplacian_img;0064.png
;;0;8046,50;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0065.png
;;1;7824,50;0,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0065.png
;;2;3482,00;6,581804641690173;2,582249666298567;.\augmentedDataset\laplacian_img;0065.png
;;0;7968,00;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0066.png
;;1;1674,50;4,993927366567251;1,772659614960501;.\augmentedDataset\laplacian_img;0066.png
;;2;1381,50;4,541385054734408;2,774134420794162;.\augmentedDataset\laplacian_img;0066.png
;;0;8586,00;8,094367177931609;2,795452257177145;.\augmentedDataset\laplacian_img;0067.png
;;1;7524,50;3,265986323710904;0,000000000000000;.\augmentedDataset\laplacian_img;0067.png
;;2;1796,50;14,959994756432822;2,266457255815938;.\augmentedDataset\laplacian_img;0067.png
;;0;8693,00;9,748201874777884;2,657541270893233;.\augmentedDataset\laplacian_img;0068.png
;;1;4951,00;11,732817075788462;9,993530324029409;.\augmentedDataset\laplacian_img;0068.png
;;2;2842,00;2,309401076758503;1,333333333333333;.\augmentedDataset\laplacian_img;0068.png
;;0;7302,50;27,021037901582748;2,728579002757613;.\augmentedDataset\laplacian_img;0069.png
;;1;4488,50;14,981309499714873;2,068502394894630;.\augmentedDataset\laplacian_img;0069.png
;;2;708,00;6,662054276622894;3,170888332207650;.\augmentedDataset\laplacian_img;0069.png
;;0;8249,00;5,656854249492381;0,000000000000000;.\augmentedDataset\laplacian_img;0070.png
;;1;5060,00;9,963833942868954;2,886518748110873;.\augmentedDataset\laplacian_img;0070.png
;;2;2079,50;11,936956574449514;4,104430026960551;.\augmentedDataset\laplacian_img;0070.png
;;0;8847,00;3,236067977499790;1,236067977499790;.\augmentedDataset\laplacian_img;0071.png
;;1;1489,50;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0071.png
;;2;972,00;6,861204257267655;2,755093974208298;.\augmentedDataset\laplacian_img;0071.png
;;0;10688,00;5,215361924162119;2,529822128134704;.\augmentedDataset\laplacian_img;0072.png
;;1;3949,50;8,538328542309317;3,000460444348718;.\augmentedDataset\laplacian_img;0072.png
;;2;3862,00;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0072.png
;;0;10854,00;6,514932809935373;3,151293461743540;.\augmentedDataset\laplacian_img;0073.png
;;1;6612,50;24,669536194252423;3,604215982617950;.\augmentedDataset\laplacian_img;0073.png
;;2;5258,00;11,872781992229013;2,998643603465236;.\augmentedDataset\laplacian_img;0073.png
;;0;8856,00;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0074.png
;;1;4851,00;3,464101615137754;1,414213562373095;.\augmentedDataset\laplacian_img;0074.png
;;2;1170,50;14,619559763558538;2,864606835106732;.\augmentedDataset\laplacian_img;0074.png
;;0;9161,50;3,265986323710904;0,000000000000000;.\augmentedDataset\laplacian_img;0075.png
;;1;3816,00;5,656854249492381;0,000000000000000;.\augmentedDataset\laplacian_img;0075.png
